"date","LocalityName","SpeciesName","sp_correct_name","LFMC"
1998-07-29,"Port de la Selva","Pinus halepensis","Pinus halepensis",105.522447357966
1998-08-12,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",102.290076335878
1998-08-12,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",105.851979345955
1998-08-12,"Port de la Selva","Pinus halepensis","Pinus halepensis",107.965638422491
1999-09-14,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",108.028867839423
1999-09-14,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",133.646911257447
1999-09-14,"Port de la Selva","Pinus halepensis","Pinus halepensis",120.733838089691
2000-01-12,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",112.33850129199
2000-01-12,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",132.840591290451
2000-01-12,"Port de la Selva","Pinus halepensis","Pinus halepensis",119.137466307278
2000-02-16,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",122.636815920398
2000-02-16,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",135.036794766966
2000-02-16,"Port de la Selva","Pinus halepensis","Pinus halepensis",118.199097172725
2000-03-15,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",121.000704721635
2000-03-15,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",122.538363171355
2000-03-15,"Port de la Selva","Pinus halepensis","Pinus halepensis",102.706964520368
2000-03-29,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",112.237375598968
2000-03-29,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",127.94846382557
2000-03-29,"Port de la Selva","Pinus halepensis","Pinus halepensis",103.732394366197
2000-04-12,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",123.076923076923
2000-04-12,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",115.91737545565
2000-04-12,"Port de la Selva","Pinus halepensis","Pinus halepensis",125.572801182557
2000-04-27,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",114.955357142857
2000-04-27,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",150.727358047865
2000-04-27,"Port de la Selva","Pinus halepensis","Pinus halepensis",102.667937112911
2000-06-07,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",115.649278579356
2000-06-07,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",126.902887139108
2000-06-07,"Port de la Selva","Pinus halepensis","Pinus halepensis",97.228332600088
2000-06-21,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",91.8386491557223
2000-06-21,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",106.88758934373
2000-06-21,"Port de la Selva","Pinus halepensis","Pinus halepensis",104.863449307894
2000-07-05,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",78.984485190409
2000-07-05,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",60.8668730650155
2000-07-05,"Port de la Selva","Pinus halepensis","Pinus halepensis",102.411575562701
2000-07-19,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",79.456906729634
2000-07-19,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",81.5801354401806
2000-07-19,"Port de la Selva","Pinus halepensis","Pinus halepensis",105.15567458989
2000-08-02,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",60.8194622279129
2000-08-02,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",58.950201884253
2000-08-02,"Port de la Selva","Pinus halepensis","Pinus halepensis",107.906458797327
2001-04-18,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",150
2001-04-18,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",167.469000729395
2001-04-18,"Port de la Selva","Pinus halepensis","Pinus halepensis",120.93653250774
2001-05-16,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",140.158870255958
2001-05-16,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",164.367291000457
2001-05-16,"Port de la Selva","Pinus halepensis","Pinus halepensis",133.684210526316
2001-05-30,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",113.524590163934
2001-05-30,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",109.810198948091
2001-05-30,"Port de la Selva","Pinus halepensis","Pinus halepensis",126.304945054945
2001-06-13,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",97.0634920634921
2001-06-13,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",95.5270457697642
2001-06-13,"Port de la Selva","Pinus halepensis","Pinus halepensis",127.60023242301
2001-06-27,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",65.7101865136298
2001-06-27,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",68.4036393713813
2001-06-27,"Port de la Selva","Pinus halepensis","Pinus halepensis",109.661620658949
2001-07-11,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",58.8557004627682
2001-07-11,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",67.9676344597811
2001-07-11,"Port de la Selva","Pinus halepensis","Pinus halepensis",107.85536159601
2001-07-25,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",95.1746031746032
2001-07-25,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",83.6036036036036
2001-07-25,"Port de la Selva","Pinus halepensis","Pinus halepensis",112.260665099093
2001-08-08,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",52.9345372460497
2001-08-08,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",60.9636184857424
2001-08-08,"Port de la Selva","Pinus halepensis","Pinus halepensis",109.096837300293
2001-08-22,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",45.8314953683282
2001-08-22,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",53.3786078098472
2001-08-22,"Port de la Selva","Pinus halepensis","Pinus halepensis",116.357584403233
2001-09-05,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",68.3714001986097
2001-09-05,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",64.9376759147567
2001-09-05,"Port de la Selva","Pinus halepensis","Pinus halepensis",111.764705882353
2001-11-14,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",117.613365155131
2001-11-14,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",134.715366897006
2001-11-14,"Port de la Selva","Pinus halepensis","Pinus halepensis",118.856002660459
2001-12-12,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",147.160356347439
2001-12-12,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",145.301291248207
2001-12-12,"Port de la Selva","Pinus halepensis","Pinus halepensis",122.264793529161
2002-01-23,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",138.256549232159
2002-01-23,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",154.017857142857
2002-01-23,"Port de la Selva","Pinus halepensis","Pinus halepensis",121.315890727203
2002-02-20,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",152.839756592292
2002-02-20,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",154.690145614629
2002-02-20,"Port de la Selva","Pinus halepensis","Pinus halepensis",117.316341829085
2002-03-21,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",145.577889447236
2002-03-21,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",168.543915961482
2002-03-21,"Port de la Selva","Pinus halepensis","Pinus halepensis",112.099322799097
2002-04-17,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",140.641711229947
2002-04-17,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",177.531524646542
2002-04-17,"Port de la Selva","Pinus halepensis","Pinus halepensis",118.825161887142
2002-05-15,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",146.008651199371
2002-05-15,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",129.011993146773
2002-05-15,"Port de la Selva","Pinus halepensis","Pinus halepensis",166.658506731946
2002-06-12,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",135.187760778859
2002-06-12,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",172.249190938511
2002-06-12,"Port de la Selva","Pinus halepensis","Pinus halepensis",131.828193832599
2002-06-26,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",107.898844832969
2002-06-26,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",104.436720507054
2002-06-26,"Port de la Selva","Pinus halepensis","Pinus halepensis",129.107237189646
2002-07-10,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",85.0581073602656
2002-07-10,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",86.888657648283
2002-07-10,"Port de la Selva","Pinus halepensis","Pinus halepensis",118.621013133208
2002-07-24,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",80
2002-07-24,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",167.655662348517
2002-07-24,"Port de la Selva","Pinus halepensis","Pinus halepensis",120.937610151569
2002-08-07,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",102.004538577912
2002-08-07,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",77.5918635170603
2002-08-07,"Port de la Selva","Pinus halepensis","Pinus halepensis",124.282337048294
2002-08-21,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",95.3548387096774
2002-08-21,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",83.2671957671958
2002-08-21,"Port de la Selva","Pinus halepensis","Pinus halepensis",117.028199566161
2002-09-18,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",114.403778040142
2002-09-18,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",106.025641025641
2002-09-18,"Port de la Selva","Pinus halepensis","Pinus halepensis",121.650835244022
2002-10-19,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",119.512195121951
2002-10-19,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",114.228110599078
2002-10-19,"Port de la Selva","Pinus halepensis","Pinus halepensis",119.2750287687
2002-11-13,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",123.540983606557
2002-11-13,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",142.517006802721
2002-11-13,"Port de la Selva","Pinus halepensis","Pinus halepensis",121.624365482234
2003-01-15,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",124.493243243243
2003-01-15,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",181.730769230769
2003-01-15,"Port de la Selva","Pinus halepensis","Pinus halepensis",124.059196617336
2003-02-12,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",106.070878274268
2003-02-12,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",131.818181818182
2003-02-12,"Port de la Selva","Pinus halepensis","Pinus halepensis",119.046283309958
2003-03-12,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",122.855701311806
2003-03-12,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",157.042747021724
2003-03-12,"Port de la Selva","Pinus halepensis","Pinus halepensis",124.345930232558
2003-04-09,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",142.364532019704
2003-04-09,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",208.3835946924
2003-04-09,"Port de la Selva","Pinus halepensis","Pinus halepensis",119.266441821248
2003-04-30,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",163.738551207327
2003-04-30,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",187.147199305254
2003-04-30,"Port de la Selva","Pinus halepensis","Pinus halepensis",130.185979971388
2003-05-14,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",136.700913242009
2003-05-14,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",163.336267605634
2003-05-14,"Port de la Selva","Pinus halepensis","Pinus halepensis",127.638190954774
2003-05-28,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",114.792560801145
2003-05-28,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",142.387161484453
2003-05-28,"Port de la Selva","Pinus halepensis","Pinus halepensis",125.123665712054
2003-06-11,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",91.5309446254072
2003-06-11,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",115.524676569238
2003-06-11,"Port de la Selva","Pinus halepensis","Pinus halepensis",119.989017023613
2003-06-25,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",70.2823691460055
2003-06-25,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",70.6754530477759
2003-06-25,"Port de la Selva","Pinus halepensis","Pinus halepensis",116.493873704053
2003-07-09,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",55.8232931726908
2003-07-09,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",58.9488148402611
2003-07-09,"Port de la Selva","Pinus halepensis","Pinus halepensis",112.623074981065
2003-07-23,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",52.9591836734694
2003-07-23,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",54.5955249569707
2003-07-23,"Port de la Selva","Pinus halepensis","Pinus halepensis",114.801965886094
2003-08-06,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",51
2003-08-06,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",64.7379454926625
2003-08-06,"Port de la Selva","Pinus halepensis","Pinus halepensis",109.6547314578
2003-08-20,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",90.326581231914
2003-08-20,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",63.5864592863678
2003-08-20,"Port de la Selva","Pinus halepensis","Pinus halepensis",113.966480446927
2003-09-10,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",102.948652770717
2003-09-10,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",99.8639455782313
2003-09-10,"Port de la Selva","Pinus halepensis","Pinus halepensis",112.9173693086
2003-09-24,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",93.9947780678851
2003-09-24,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",94.9304620906236
2003-09-24,"Port de la Selva","Pinus halepensis","Pinus halepensis",117.415730337079
2003-10-22,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",138.444567015996
2003-10-22,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",153.440366972477
2003-10-22,"Port de la Selva","Pinus halepensis","Pinus halepensis",118.207547169811
2003-11-12,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",116.606334841629
2003-11-12,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",148.393194706994
2003-11-12,"Port de la Selva","Pinus halepensis","Pinus halepensis",116.087560806115
2003-12-17,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",114.702815432742
2003-12-17,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",185.141388174807
2003-12-17,"Port de la Selva","Pinus halepensis","Pinus halepensis",120.863658418244
2004-01-14,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",124.280999528524
2004-01-14,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",172.808764940239
2004-01-14,"Port de la Selva","Pinus halepensis","Pinus halepensis",120.774231678487
2004-02-11,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",118.151260504202
2004-02-11,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",171.699741156169
2004-02-11,"Port de la Selva","Pinus halepensis","Pinus halepensis",121.968680089485
2004-03-03,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",139.139784946237
2004-03-03,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",196.4499572284
2004-03-03,"Port de la Selva","Pinus halepensis","Pinus halepensis",119.310035842294
2004-03-18,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",149.768365320979
2004-03-18,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",163.484251968504
2004-03-18,"Port de la Selva","Pinus halepensis","Pinus halepensis",118.837097549255
2004-03-31,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",142.642976124375
2004-03-31,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",192.471714534378
2004-03-31,"Port de la Selva","Pinus halepensis","Pinus halepensis",122.416048844309
2004-04-28,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",152.932254802831
2004-04-28,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",192.249340369393
2004-04-28,"Port de la Selva","Pinus halepensis","Pinus halepensis",128.93811533052
2004-05-26,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",154.385191714412
2004-05-26,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",191.326137239784
2004-05-26,"Port de la Selva","Pinus halepensis","Pinus halepensis",122.67850536441
2004-06-09,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",108.352941176471
2004-06-09,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",131.47088522383
2004-06-09,"Port de la Selva","Pinus halepensis","Pinus halepensis",121.326754385965
2004-06-23,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",97.4603174603174
2004-06-23,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",104.964801778436
2004-06-23,"Port de la Selva","Pinus halepensis","Pinus halepensis",133.59872611465
2004-07-07,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",95.5686853766617
2004-07-07,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",81.5657715065999
2004-07-07,"Port de la Selva","Pinus halepensis","Pinus halepensis",114.178457984407
2004-07-21,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",79.5844155844156
2004-07-21,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",86.9518137520303
2004-07-21,"Port de la Selva","Pinus halepensis","Pinus halepensis",129.343907714492
2004-08-04,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",67.2798948751643
2004-08-04,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",78.9092164307905
2004-08-04,"Port de la Selva","Pinus halepensis","Pinus halepensis",117.298321602599
2004-08-18,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",79.4080338266385
2004-08-18,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",74.6520146520147
2004-08-18,"Port de la Selva","Pinus halepensis","Pinus halepensis",116.85393258427
2004-09-01,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",49.4805904866047
2004-09-01,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",57.1353620146905
2004-09-01,"Port de la Selva","Pinus halepensis","Pinus halepensis",116.509090909091
2004-09-15,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",105.487804878049
2004-09-15,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",109.717784877529
2004-09-15,"Port de la Selva","Pinus halepensis","Pinus halepensis",123.572335025381
2004-09-29,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",106.352459016393
2004-09-29,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",114.046822742475
2004-09-29,"Port de la Selva","Pinus halepensis","Pinus halepensis",117.493410016775
2004-10-13,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",91.5667808219178
2004-10-13,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",91.5248994741726
2004-10-13,"Port de la Selva","Pinus halepensis","Pinus halepensis",117.764675724173
2004-10-27,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",102.343017806935
2004-10-27,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",103.349120433018
2004-10-27,"Port de la Selva","Pinus halepensis","Pinus halepensis",119.001919385797
2004-11-10,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",107.381703470032
2004-11-10,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",138.819875776398
2004-11-10,"Port de la Selva","Pinus halepensis","Pinus halepensis",115.808656036446
2004-11-24,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",110.972668810289
2004-11-24,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",130.540652084193
2004-11-24,"Port de la Selva","Pinus halepensis","Pinus halepensis",115.114768297964
2004-12-15,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",131.403604587657
2004-12-15,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",169.477006311993
2004-12-15,"Port de la Selva","Pinus halepensis","Pinus halepensis",128.132170720514
2004-12-29,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",129.780876494024
2004-12-29,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",154.166666666667
2004-12-29,"Port de la Selva","Pinus halepensis","Pinus halepensis",118.326558265583
2005-01-12,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",130.77975376197
2005-01-12,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",150.478087649402
2005-01-12,"Port de la Selva","Pinus halepensis","Pinus halepensis",113.136094674556
2005-01-26,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",131.893095768374
2005-01-26,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",139.07422852377
2005-01-26,"Port de la Selva","Pinus halepensis","Pinus halepensis",113.432835820896
2005-02-09,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",146.806482364156
2005-02-09,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",142.339038304808
2005-02-09,"Port de la Selva","Pinus halepensis","Pinus halepensis",122.519739100584
2005-02-23,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",144.224857268336
2005-02-23,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",161.407440609592
2005-02-23,"Port de la Selva","Pinus halepensis","Pinus halepensis",120.648967551622
2005-03-09,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",152.001601281025
2005-03-09,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",150.281954887218
2005-03-09,"Port de la Selva","Pinus halepensis","Pinus halepensis",119.802955665025
2005-03-23,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",171.085302362835
2005-03-23,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",181.146348559791
2005-03-23,"Port de la Selva","Pinus halepensis","Pinus halepensis",117.550180133814
2005-04-06,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",159.173616376042
2005-04-06,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",144.360713388596
2005-04-06,"Port de la Selva","Pinus halepensis","Pinus halepensis",107.447840853954
2005-04-20,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",135.601404741001
2005-04-20,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",159.166963332147
2005-04-20,"Port de la Selva","Pinus halepensis","Pinus halepensis",106.03700097371
2005-05-04,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",137.777777777778
2005-05-04,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",157.055214723926
2005-05-04,"Port de la Selva","Pinus halepensis","Pinus halepensis",107.149727476755
2005-05-18,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",116.829971181556
2005-05-18,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",193.072164948454
2005-05-18,"Port de la Selva","Pinus halepensis","Pinus halepensis",116.699900299103
2005-06-01,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",136.971428571429
2005-06-01,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",143.668888109435
2005-06-01,"Port de la Selva","Pinus halepensis","Pinus halepensis",110.121065375303
2005-06-15,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",112.46504194966
2005-06-15,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",123.371410929299
2005-06-15,"Port de la Selva","Pinus halepensis","Pinus halepensis",120.839017735334
2005-06-29,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",66.0295395308428
2005-06-29,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",233.554817275747
2005-06-29,"Port de la Selva","Pinus halepensis","Pinus halepensis",115.219647180906
2005-07-13,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",58.1274382314694
2005-07-13,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",70.74327886136
2005-07-13,"Port de la Selva","Pinus halepensis","Pinus halepensis",110.494880546075
2005-07-29,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",51.3366066557556
2005-07-29,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",49.8811222063718
2005-07-29,"Port de la Selva","Pinus halepensis","Pinus halepensis",105.709624796085
2005-08-10,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",53.1158998252766
2005-08-10,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",51.2396694214876
2005-08-10,"Port de la Selva","Pinus halepensis","Pinus halepensis",113.771802325581
2005-08-24,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",41.4294015107496
2005-08-24,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",52.3118766999093
2005-08-24,"Port de la Selva","Pinus halepensis","Pinus halepensis",93.0613961312027
2005-09-07,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",82.5242718446602
2005-09-07,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",89.8386132695756
2005-09-07,"Port de la Selva","Pinus halepensis","Pinus halepensis",95.9129275877388
2005-09-20,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",86.0257126886529
2005-09-20,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",123.715753424658
2005-09-20,"Port de la Selva","Pinus halepensis","Pinus halepensis",105.901173124778
2005-10-05,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",127.864077669903
2005-10-05,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",138.921001926782
2005-10-05,"Port de la Selva","Pinus halepensis","Pinus halepensis",113.911205073996
2005-11-02,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",152.459988144635
2005-11-02,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",188.563829787234
2005-11-02,"Port de la Selva","Pinus halepensis","Pinus halepensis",126.696035242291
2005-11-16,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",146.022353714661
2005-11-16,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",167.916207276736
2005-11-16,"Port de la Selva","Pinus halepensis","Pinus halepensis",148.742945100051
2005-11-30,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",126.083591331269
2005-11-30,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",165.700218818381
2005-11-30,"Port de la Selva","Pinus halepensis","Pinus halepensis",120.215369554577
2005-12-14,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",124.277456647399
2005-12-14,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",168.291316526611
2005-12-14,"Port de la Selva","Pinus halepensis","Pinus halepensis",116.383906931653
2005-12-28,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",114.054054054054
2005-12-28,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",160.300877559549
2005-12-28,"Port de la Selva","Pinus halepensis","Pinus halepensis",115.007598784195
2006-01-11,"Port de la Selva","Salvia rosmarinus","Rosmarinus officinalis",123.61673414305
2006-01-11,"Port de la Selva","Cistus monspeliensis","Cistus monspeliensis",170.519618239661
2006-01-11,"Port de la Selva","Pinus halepensis","Pinus halepensis",112.808065720687
