"SiteCode","SiteName","Species","sp_correct_name","SiteXSpecies","date","Year","Month","Doy","RobustLFMC","RobustStandErrLFMC","RobustNval"
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","30/07/2007",2007,7,211,49.78482,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","02/08/2007",2007,8,214,49.03663,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","06/08/2007",2007,8,218,46.359,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","09/08/2007",2007,8,221,46.05147,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","13/08/2007",2007,8,225,44.2732,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","16/08/2007",2007,8,228,46.94802,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","20/08/2007",2007,8,232,48.18231,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","27/08/2007",2007,8,239,69.95298,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","30/08/2007",2007,8,242,63.61976,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","03/09/2007",2007,9,246,52.12035,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","06/09/2007",2007,9,249,51.68877,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","10/09/2007",2007,9,253,55.80244,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","13/09/2007",2007,9,256,50.6797,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","17/09/2007",2007,9,260,46.93209,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","20/09/2007",2007,9,263,48.245,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","24/09/2007",2007,9,267,53.0681,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","30/06/2008",2008,6,182,119.52764,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","07/07/2008",2008,7,189,119.15614,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","10/07/2008",2008,7,192,94.23322,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","17/07/2008",2008,7,199,110.85258,3.527502,3
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","21/07/2008",2008,7,203,66.49259,3.527502,3
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","24/07/2008",2008,7,206,91.52113,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","28/07/2008",2008,7,210,74.69955,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","31/07/2008",2008,7,213,93.6488,3.527502,3
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","04/08/2008",2008,8,217,86.56753,3.527502,3
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","07/08/2008",2008,8,220,60.90169,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","11/08/2008",2008,8,224,86.41417,3.527502,3
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","18/08/2008",2008,8,231,66.95467,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","21/08/2008",2008,8,234,57.1024,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","25/08/2008",2008,8,238,57.1386,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","28/08/2008",2008,8,241,54.36517,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","01/09/2008",2008,9,245,77.66517,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","04/09/2008",2008,9,248,54.14254,3.527502,3
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","08/09/2008",2008,9,252,61.83055,3.527502,3
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","11/09/2008",2008,9,255,60.75987,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","15/09/2008",2008,9,259,96.1307,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","18/09/2008",2008,9,262,100.11349,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","22/09/2008",2008,9,266,119.86688,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","25/06/2009",2009,6,176,91.10482,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","29/06/2009",2009,6,180,81.98565,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","02/07/2009",2009,7,183,65.11753,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","06/07/2009",2009,7,187,72.30144,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","09/07/2009",2009,7,190,87.20893,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","16/07/2009",2009,7,197,75.6279,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","27/07/2009",2009,7,208,54.41391,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","03/08/2009",2009,8,215,48.67905,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","06/08/2009",2009,8,218,49.59583,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","10/08/2009",2009,8,222,48.55437,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","13/08/2009",2009,8,225,50.10057,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","17/08/2009",2009,8,229,50.48031,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","20/08/2009",2009,8,232,57.62018,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","24/08/2009",2009,8,236,50.84922,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","27/08/2009",2009,8,239,46.51459,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","31/08/2009",2009,8,243,46.7938,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","03/09/2009",2009,9,246,45.99856,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","07/09/2009",2009,9,250,50.50538,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","10/09/2009",2009,9,253,43.02222,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","01/07/2010",2010,7,182,136.12965,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","05/07/2010",2010,7,186,129.5974,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","08/07/2010",2010,7,189,122.26037,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","12/07/2010",2010,7,193,120.9627,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","15/07/2010",2010,7,196,80.42401,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","19/07/2010",2010,7,200,91.45341,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","22/07/2010",2010,7,203,69.14492,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","26/07/2010",2010,7,207,80.48625,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","29/07/2010",2010,7,210,63.64916,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","02/08/2010",2010,8,214,57.43732,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","05/08/2010",2010,8,217,59.59782,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","09/08/2010",2010,8,221,57.00662,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","12/08/2010",2010,8,224,52.91275,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","16/08/2010",2010,8,228,111.47539,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","19/08/2010",2010,8,231,109.92776,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","23/08/2010",2010,8,235,107.12798,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","26/08/2010",2010,8,238,70.46616,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","30/08/2010",2010,8,242,82.82164,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","02/09/2010",2010,9,245,60.07111,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","06/09/2010",2010,9,249,80.25315,3.527502,3
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","09/09/2010",2010,9,252,55.59523,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","13/09/2010",2010,9,256,48.68777,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","16/09/2010",2010,9,259,53.74853,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","20/09/2010",2010,9,263,59.70032,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","23/09/2010",2010,9,266,61.52024,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","27/09/2010",2010,9,270,76.06046,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","20/06/2011",2011,6,171,137.5797,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","27/06/2011",2011,6,178,128.84406,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","04/07/2011",2011,7,185,111.02605,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","11/07/2011",2011,7,192,132.93413,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","18/07/2011",2011,7,199,96.89466,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","25/07/2011",2011,7,206,103.70037,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","01/08/2011",2011,8,213,96.93762,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","08/08/2011",2011,8,220,90.57369,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","11/08/2011",2011,8,223,88.46486,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","18/08/2011",2011,8,230,73.98109,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","22/08/2011",2011,8,234,58.92999,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","25/08/2011",2011,8,237,56.04782,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","29/08/2011",2011,8,241,52.90703,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","05/09/2011",2011,9,248,105.52162,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","12/09/2011",2011,9,255,116.29718,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","19/09/2011",2011,9,262,132.22332,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","02/07/2012",2012,7,184,132.9183,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","09/07/2012",2012,7,191,101.57689,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","16/07/2012",2012,7,198,88.57664,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","23/07/2012",2012,7,205,70.51883,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","30/07/2012",2012,7,212,69.29357,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","06/08/2012",2012,8,219,72.49373,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","09/08/2012",2012,8,222,68.11787,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","13/08/2012",2012,8,226,53.0587,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","16/08/2012",2012,8,229,51.51391,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","23/08/2012",2012,8,236,49.12591,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","27/08/2012",2012,8,240,62.70446,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","30/08/2012",2012,8,243,48.15807,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","03/09/2012",2012,9,247,59.44338,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","10/09/2012",2012,9,254,111.53748,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","08/07/2013",2013,7,189,83.38253,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","15/07/2013",2013,7,196,86.97331,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","22/07/2013",2013,7,203,72.35734,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","05/08/2013",2013,8,217,53.40546,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","12/08/2013",2013,8,224,93.39682,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","19/08/2013",2013,8,231,97.29917,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","26/08/2013",2013,8,238,78.87422,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","02/09/2013",2013,9,245,73.43673,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","09/09/2013",2013,9,252,92.59591,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","23/06/2014",2014,6,174,97.54081,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","07/07/2014",2014,7,188,84.9122,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","21/07/2014",2014,7,202,135.47426,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","28/07/2014",2014,7,209,106.14734,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","04/08/2014",2014,8,216,118.04019,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","11/08/2014",2014,8,223,61.33024,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","18/08/2014",2014,8,230,54.38263,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","25/08/2014",2014,8,237,64.89524,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","01/09/2014",2014,9,244,70.89019,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","08/09/2014",2014,9,251,51.65885,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","15/09/2014",2014,9,258,48.49219,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","22/09/2014",2014,9,265,62.40932,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","29/06/2015",2015,6,180,89.97895,3.0549064,4
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","06/07/2015",2015,7,187,74.37907,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","16/07/2015",2015,7,197,65.38274,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","20/07/2015",2015,7,201,61.47047,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","27/07/2015",2015,7,208,58.38199,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","03/08/2015",2015,8,215,88.75214,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","10/08/2015",2015,8,222,51.6984,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","17/08/2015",2015,8,229,50.28272,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","24/08/2015",2015,8,236,48.62032,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","31/08/2015",2015,8,243,56.85194,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","07/09/2015",2015,9,250,50.26063,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","14/09/2015",2015,9,257,67.90178,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","21/09/2015",2015,9,264,58.29262,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","28/09/2015",2015,9,271,93.59616,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","27/06/2016",2016,6,179,99.26585,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","04/07/2016",2016,7,186,71.85434,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","11/07/2016",2016,7,193,71.91466,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","18/07/2016",2016,7,200,64.43777,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","25/07/2016",2016,7,207,78.92271,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","01/08/2016",2016,8,214,58.18957,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","08/08/2016",2016,8,221,58.90332,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","16/08/2016",2016,8,229,46.54061,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","22/08/2016",2016,8,235,46.96733,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","29/08/2016",2016,8,242,69.08263,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","05/09/2016",2016,9,249,65.47868,2.7323913,5
"D2AS1","Salario","Cistus monspelliensis","Cistus monspeliensis","D2AS1XCismon","12/09/2016",2016,9,256,88.3239,2.7323913,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","11/07/1996",1996,7,193,74.70098,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","15/07/1996",1996,7,197,70.78404,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","18/07/1996",1996,7,200,67.27102,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","22/07/1996",1996,7,204,63.67234,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","25/07/1996",1996,7,207,64.86508,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","29/07/1996",1996,7,211,61.76942,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","01/08/1996",1996,8,214,75.54967,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","05/08/1996",1996,8,218,57.43316,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","08/08/1996",1996,8,221,57.5317,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","12/08/1996",1996,8,225,57.53252,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","19/08/1996",1996,8,232,53.18764,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","22/08/1996",1996,8,235,56.55852,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","26/08/1996",1996,8,239,53.53642,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","29/08/1996",1996,8,242,51.20694,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","02/09/1996",1996,9,246,53.95651,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","12/09/1996",1996,9,256,72.69518,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","16/09/1996",1996,9,260,78.12999,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","07/07/1997",1997,7,188,84.26735,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","10/07/1997",1997,7,191,70.56181,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","17/07/1997",1997,7,198,104.21891,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","21/07/1997",1997,7,202,76.028,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","24/07/1997",1997,7,205,67.68689,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","28/07/1997",1997,7,209,66.26414,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","31/07/1997",1997,7,212,71.56093,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","04/08/1997",1997,8,216,64.0406,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","07/08/1997",1997,8,219,63.285,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","11/08/1997",1997,8,223,67.29287,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","14/08/1997",1997,8,226,60.38278,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","18/08/1997",1997,8,230,64.27462,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","21/08/1997",1997,8,233,52.58801,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","25/08/1997",1997,8,237,49.1454,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","28/08/1997",1997,8,240,89.63021,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","01/09/1997",1997,9,244,79.09135,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","04/09/1997",1997,9,247,60.72112,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","08/09/1997",1997,9,251,64.65307,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","11/09/1997",1997,9,254,56.32455,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","15/09/1997",1997,9,258,86.09761,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","18/09/1997",1997,9,261,94.06573,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","22/09/1997",1997,9,265,82.91992,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","25/09/1997",1997,9,268,93.75289,3.2803907,4
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","29/06/1998",1998,6,180,71.23738,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","02/07/1998",1998,7,183,98.46618,2.9340706,5
"D2AS1","Salario","Erica arborea","Erica arborea","D2AS1XEriarb","06/07/1998",1998,7,187,73.94439,2.9340706,5
